; File generated by rgblink
00:0061 DisableLCD
08:5389 Music_DoLowHealthAlarm.no_alarm_check_battle
08:5394 Music_DoLowHealthAlarm.no_alarm_yes_battle_checkHP
08:53a0 Music_DoLowHealthAlarm.no_alarm_no_battle
08:53a2 Music_DoLowHealthAlarm.dec_pop_and_disable_alarm
08:53a6 Music_DoLowHealthAlarm.pop_and_disable_alarm
08:53a9 Music_DoLowHealthAlarm.do_alarm_tone_check_dec
08:53bc Music_DoLowHealthAlarm.do_alarm_tone
08:53c8 Music_DoLowHealthAlarm.asm_21383
08:53cf Music_DoLowHealthAlarm.asm_2138a
08:53da Music_DoLowHealthAlarm.asm_21395
08:53e0 Music_DoLowHealthAlarm.disableAlarm
08:53ec Music_DoLowHealthAlarm.playToneHi
08:53f1 Music_DoLowHealthAlarm.playToneLo
08:53f4 Music_DoLowHealthAlarm.playTone
08:53fa Music_DoLowHealthAlarm.copyLoop
08:5401 Music_DoLowHealthAlarm.toneDataHi
08:5405 Music_DoLowHealthAlarm.toneDataLo
08:5409 Music_DoLowHealthAlarm.toneDataSilence
08:540d DisplayPCMainMenu
08:542f DisplayPCMainMenu.noOaksPC
08:5438 DisplayPCMainMenu.leaguePCAvailable
08:543f DisplayPCMainMenu.next
08:5459 DisplayPCMainMenu.metBill
08:545f DisplayPCMainMenu.next2
08:54a8 DisplayPCMainMenu.noLeaguePC
08:54b9 DisplayPCMainMenu.noOaksPC2
08:54c4 DisplayPCMainMenu.next3
08:54e2 SomeonesPCText
08:54ee BillsPCText
08:54f7 PlayersPCText
08:54fc OaksPCText
08:5509 PKMNLeaguePCText
08:5511 LogOffPCText
08:5519 PrinterPCText
08:5521 BillsPC_
08:5547 BillsPCMenu
08:55ae BillsPCMenu.singleDigitBoxNum
08:55b0 BillsPCMenu.next
08:55e7 ExitBillsPC
08:55f9 ExitBillsPC.next
08:560b BillsPCDeposit
08:561a BillsPCDeposit.partyLargeEnough
08:562a BillsPCDeposit.boxNotFull
08:5669 BillsPCDeposit.singleDigitBoxNum
08:566b BillsPCDeposit.next
08:5681 BillsPCDeposit.jumptomenu
08:5684 BillsPCWithdraw
08:5693 BillsPCWithdraw.boxNotEmpty
08:56a3 BillsPCWithdraw.partyNotFull
08:56df BillsPCRelease
08:56ee BillsPCRelease.loop
08:571f BillsPCChangeBox
08:572a DisplayMonListMenu
08:574d BillsPCMenuText
08:577f BoxNoPCText
08:5787 KnowsHMMove
08:5795 KnowsHMMove.next
08:579d KnowsHMMove.loop
08:57b1 HMMoveArray
08:57b7 DisplayDepositWithdrawMenu
08:57cd DisplayDepositWithdrawMenu.next
08:57fb DisplayDepositWithdrawMenu.loop
08:580b DisplayDepositWithdrawMenu.exit
08:580d DisplayDepositWithdrawMenu.choseDepositWithdraw
08:580f DisplayDepositWithdrawMenu.viewStats
08:581c DisplayDepositWithdrawMenu.next2
08:5837 DepositPCText
08:583f WithdrawPCText
08:5848 StatsCancelPCText
08:5855 SwitchOnText
08:585a WhatText
08:585f DepositWhichMonText
08:5864 MonWasStoredText
08:5869 CantDepositLastMonText
08:586e BoxFullText
08:5873 MonIsTakenOutText
08:5878 NoMonText
08:587d CantTakeMonText
08:5882 ReleaseWhichMonText
08:5887 OnceReleasedText
08:588c MonWasReleasedText
08:5891 CableClubLeftGameboy
08:58a6 CableClubLeftGameboy.next
08:58b1 CableClubRightGameboy
08:58c6 CableClubRightGameboy.next
08:58d1 JustAMomentText
08:58e4 OpenBillsPCText
08:58e5 Audio2_PlaySound
08:58f9 Audio2_PlaySound.playMusic
08:58ff Audio2_PlaySound.playSfx
08:5918 Audio2_PlaySound.asm_22126
08:5944 Audio2_PlaySound.asm_22152
08:594b Audio2_PlaySound.asm_22159
08:5954 Audio2_PlaySound.asm_22162
08:5957 Audio2_PlaySound.asm_221ea
08:5960 Audio2_PlaySound.stopAllAudio
08:5964 Audio2_2224e
08:5986 Audio2_2224e.asm_22270
08:598e Audio2_2224e.asm_22278
08:599e Audio2_2224e.asm_22291
08:59c7 Audio2_2224e.asm_222aa
08:59d2 Audio2_2224e.asm_222b5
08:59f1 Audio2_2224e.asm_222d4
08:59f2 Noise2_endchannel
08:59f3 Music_GetKeyItemInBattle
08:5a0d Music_PokeFluteInBattle
08:5a24 Audio2_OverwriteChannelPointer
08:5a29 Audio2_InitMusicVariables
08:5ae5 Audio2_InitSFXVariables
08:5b6d Audio2_StopAllAudio
08:5bbf FillAudioRAM2
08:5bc0 FillAudioRAM2.loop
08:5bc5 SFX_08_PokeFlute_Ch4
08:5bc8 SFX_08_PokeFlute_Ch5
08:5bd2 SFX_08_unused2_Ch4
08:5bea SFX_08_unused2_Ch5
08:5bfc SFX_08_unused2_Ch6
08:5c13 Music_GymLeaderBattle_Ch0
08:5c53 Music_GymLeaderBattle_branch_223b0
08:5e44 Music_GymLeaderBattle_Ch1
08:5e83 Music_GymLeaderBattle_branch_225e0
08:5f92 Music_GymLeaderBattle_Ch2
08:6054 Music_GymLeaderBattle_branch_227b1
08:61bc Music_TrainerBattle_Ch0
08:6205 Music_TrainerBattle_branch_22962
08:6451 Music_TrainerBattle_Ch1
08:649f Music_TrainerBattle_branch_22bfc
08:65b3 Music_TrainerBattle_Ch2
08:663f Music_TrainerBattle_branch_22d9c
08:693c Music_WildBattle_Ch0
08:6983 Music_WildBattle_branch_230e0
08:6a7b Music_WildBattle_Ch1
08:6ac8 Music_WildBattle_branch_23225
08:6b33 Music_WildBattle_Ch2
08:6b58 Music_WildBattle_branch_232b5
08:6b7b Music_WildBattle_branch_232d8
08:6c49 Music_FinalBattle_Ch0
08:6ccc Music_FinalBattle_branch_23429
08:6e0d Music_FinalBattle_Ch1
08:6e89 Music_FinalBattle_branch_235e6
08:6fa7 Music_FinalBattle_branch_23704
08:6fb3 Music_FinalBattle_branch_23710
08:6fbf Music_FinalBattle_Ch2
08:7020 Music_FinalBattle_branch_2377d
08:71fe Music_FinalBattle_branch_2395b
08:720f Music_FinalBattle_branch_2396c
08:7220 SFX_Level_Up_Ch4
08:723b SFX_Level_Up_Ch5
08:7253 SFX_Level_Up_Ch6
08:726a SFX_Get_Item2_2_Ch4
08:7289 SFX_Get_Item2_2_Ch5
08:72a1 SFX_Get_Item2_2_Ch6
08:72b6 SFX_Caught_Mon_Ch4
08:72d1 SFX_Caught_Mon_Ch5
08:72e7 SFX_Caught_Mon_Ch6
08:72f6 Music_DefeatedTrainer_Ch0
08:7319 Music_DefeatedTrainer_branch_23a76
08:7364 Music_DefeatedTrainer_Ch1
08:7375 Music_DefeatedTrainer_branch_23ad2
08:73b8 Music_DefeatedTrainer_Ch2
08:73c7 Music_DefeatedTrainer_branch_23b24
08:7417 Music_DefeatedWildMon_Ch0
08:742e Music_DefeatedWildMon_branch_23b8b
08:7464 Music_DefeatedWildMon_Ch1
08:7471 Music_DefeatedWildMon_branch_23bce
08:74b1 Music_DefeatedWildMon_Ch2
08:74c4 Music_DefeatedWildMon_branch_23c21
08:7550 Music_DefeatedGymLeader_Ch0
08:756f Music_DefeatedGymLeader_branch_23ccc
08:7610 Music_DefeatedGymLeader_Ch1
08:7627 Music_DefeatedGymLeader_branch_23d84
08:76f5 Music_DefeatedGymLeader_Ch2
08:7708 Music_DefeatedGymLeader_branch_23e65
09:4000 PrintMonType
09:4025 PrintType
09:4028 EraseType2Text
09:4034 PrintMoveType
09:403b PrintType_
09:404a PrintMonType_StatusScreen
09:4062 PrintMonType_StatusScreen.whichMon
09:4080 TypeNames
09:40b6 TypeNames.Normal
09:40bd TypeNames.Fighting
09:40c6 TypeNames.Flying
09:40cd TypeNames.Poison
09:40d4 TypeNames.Fire
09:40d9 TypeNames.Water
09:40df TypeNames.Grass
09:40e5 TypeNames.Electric
09:40ee TypeNames.Psychic
09:40f6 TypeNames.Ice
09:40fa TypeNames.Ground
09:4101 TypeNames.Rock
09:4106 TypeNames.Bird
09:410f TypeNames.Bug
09:4113 TypeNames.Ghost
09:4119 TypeNames.Dragon
09:4120 SaveTrainerName
09:4132 SaveTrainerName.CopyCharacter
09:413a TrainerNamePointers
09:4198 YoungsterName
09:41a2 BugCatcherName
09:41ae LassName
09:41b3 JrTrainerMName
09:41bf JrTrainerFName
09:41cb PokemaniacName
09:41d6 SuperNerdName
09:41e1 BurglarName
09:41e9 EngineerName
09:41f2 JugglerXName
09:41fa SwimmerName
09:4202 BeautyName
09:4209 RockerName
09:4210 JugglerName
09:4218 BlackbeltName
09:4222 ProfOakName
09:422b ChiefName
09:4231 ScientistName
09:423b RocketName
09:4242 CooltrainerMName
09:424f CooltrainerFName
09:425c FocusEnergyEffect_
09:4267 FocusEnergyEffect_.notEnemy
09:427b FocusEnergyEffect_.alreadyUsing
09:4288 GettingPumpedText
09:428e LeechSeedEffect_
09:42ad LeechSeedEffect_.leechSeedEffect
09:42cc LeechSeedEffect_.moveMissed
09:42d7 WasSeededText
09:42dc EvadedAttackText
09:42e1 MistEffect_
09:42ec MistEffect_.mistEffect
09:4300 MistEffect_.mistAlreadyInUse
09:4308 ShroudedInMistText
09:430d OneHitKOEffect_
09:432e OneHitKOEffect_.ohko_xacc
09:4333 OneHitKOEffect_.compareSpeed
09:433e OneHitKOEffect_.userCanHit
09:434b OneHitKOEffect_.userIsSlower
09:4351 DisplayEffectiveness
09:4364 DisplayEffectiveness.next
09:4374 DisplayEffectiveness.done
09:4377 SuperEffectiveText
09:437c NotVeryEffectiveText
09:4381 MultiAttackHitXTimesTXT_player
09:438e MultiAttackHitXTimesTXT_enemy
09:4399 MultiAttackHitXTimesTXT_common
09:43a6 MultiAttackHitXTimesTXT_common.skipXhitsTXT
09:43a7 MultiHitText
09:43ac HitXTimesText
09:43b1 TrainerInfoTextBoxTileGraphics
09:4441 TrainerInfoTextBoxTileGraphicsEnd
09:4441 BlankLeaderNames
09:4591 CircleTile
09:45a1 BadgeNumbersTileGraphics
09:4621 CheckIfMoveIsKnown
09:462d _CheckIfMoveIsKnown
09:463f _CheckIfMoveIsKnown.loop
09:4648 _CheckIfMoveIsKnown.alreadyKnown
09:464a AlreadyKnowsText
09:464f ScaleSpriteByTwo
09:4664 ScaleFirstThreeSpriteColumnsByTwo
09:4666 ScaleFirstThreeSpriteColumnsByTwo.columnLoop
09:4668 ScaleFirstThreeSpriteColumnsByTwo.columnInnerLoop
09:468c ScaleLastSpriteColumnByTwo
09:4693 ScaleLastSpriteColumnByTwo.columnInnerLoop
09:46a6 ScalePixelsByTwo
09:46b1 ScalePixelsByTwo.noCarry
09:46b7 LoadUncompressedBackPics
09:46c0 DuplicateBitsTable
09:46d0 PayDayEffect_
09:46e0 PayDayEffect_.payDayEffect
09:470f PayDayEffect_.loop
09:4725 CoinsScatteredText
09:472a AbleToPlaySlotsCheck
09:4747 AbleToPlaySlotsCheck.printCoinCaseRequired
09:474f AbleToPlaySlotsCheck.done
09:4753 GameCornerCoinCaseText
09:4758 GameCornerNoCoinsText
09:475d TitleScroll_WaitBall
09:4760 TitleScroll_In
09:4768 TitleScroll_Out
09:4772 TitleScroll
09:4784 TitleScroll.ok
09:4784 _TitleScroll
09:4793 _TitleScroll.loop
09:47ac _TitleScroll.ScrollBetween
09:47b1 _TitleScroll.wait2
09:47b7 TitleBallYTable
09:47c3 TitleScreenAnimateBallIfStarterOut
09:47d1 TitleScreenAnimateBallIfStarterOut.ok
09:47db GetTitleBallY
09:47ed DisplayLinkBattleVersusTextBox
09:482a PromptUserToPlaySlots
09:489f PromptUserToPlaySlots.done
09:48af PlaySlotMachineText
09:48b4 MainSlotMachineLoop
09:48cc MainSlotMachineLoop.loop
09:4923 MainSlotMachineLoop.skip1
09:495a MainSlotMachineLoop.skip2
09:497d CoinMultiplierSlotMachineText
09:4986 OutOfCoinsSlotMachineText
09:498b BetHowManySlotMachineText
09:4990 StartSlotMachineText
09:4995 NotEnoughCoinsSlotMachineText
09:499a OneMoreGoSlotMachineText
09:499f SlotMachine_SetFlags
09:49c1 SlotMachine_SetFlags.allowMatches
09:49cc SlotMachine_SetFlags.allowMatches_silent
09:49d9 SlotMachine_SetFlags.setAllowMatchesCounter
09:49f7 SlotMachine_SetFlags.allowSevenAndBarMatches
09:4a0a SlotMachine_SpinWheels
09:4a0c SlotMachine_SpinWheels.loop1
09:4a23 SlotMachine_SpinWheels.loop2
09:4a3c SlotMachine_StopOrAnimWheel1
09:4a55 SlotMachine_StopOrAnimWheel1.animWheel
09:4a58 SlotMachine_StopOrAnimWheel2
09:4a71 SlotMachine_StopOrAnimWheel2.animWheel
09:4a74 SlotMachine_StopOrAnimWheel3
09:4a84 SlotMachine_StopOrAnimWheel3.animWheel
09:4a89 SlotMachine_StopWheel1Early
09:4a9d SlotMachine_StopWheel1Early.sevenAndBarMode
09:4a9f SlotMachine_StopWheel1Early.loop
09:4aa8 SlotMachine_StopWheel1Early.stopWheel
09:4aaf SlotMachine_StopWheel2Early
09:4abf SlotMachine_StopWheel2Early.sevenAndBarMode
09:4ace SlotMachine_StopWheel2Early.stopWheel
09:4ad3 SlotMachine_FindWheel1Wheel2Matches
09:4aed SlotMachine_CheckForMatches
09:4b18 SlotMachine_CheckForMatches.checkMatchesFor2CoinBet
09:4b34 SlotMachine_CheckForMatches.checkMatchFor1CoinBet
09:4b4f SlotMachine_CheckForMatches.noMatch
09:4b55 SlotMachine_CheckForMatches.done
09:4b5a SlotMachine_CheckForMatches.rollWheel3DownByOneSymbol
09:4b69 SlotMachine_CheckForMatches.foundMatch
09:4b79 SlotMachine_CheckForMatches.acceptMatch
09:4b9d SlotMachine_CheckForMatches.flashScreenLoop
09:4bd0 SymbolLinedUpSlotMachineText
09:4bde LinedUpText
09:4be3 SlotRewardPointers
09:4bfb SlotReward300Text
09:4bff SlotReward100Text
09:4c03 SlotReward8Text
09:4c05 SlotReward15Text
09:4c08 NotThisTimeText
09:4c0d SlotMachine_CheckForMatch
09:4c13 SlotMachine_GetWheel3Tiles
09:4c1f SlotMachine_GetWheel2Tiles
09:4c2b SlotMachine_GetWheel1Tiles
09:4c34 SlotMachine_GetWheelTiles
09:4c3a SlotMachine_GetWheelTiles.loop
09:4c42 SlotReward8Func
09:4c4a SlotReward8Func.skip
09:4c50 SlotReward15Func
09:4c58 SlotReward15Func.skip
09:4c5e SlotReward100Func
09:4c6d SlotReward300Func
09:4c84 SlotReward300Func.skip
09:4c8d YeahText
09:4c93 SlotMachine_PrintWinningSymbol
09:4cac SlotMachine_SubtractBetFromPlayerCoins
09:4cbf SlotMachine_PrintCreditCoins
09:4cca SlotMachine_PrintPayoutCoins
09:4cd6 SlotMachine_PayCoinsToPlayer
09:4cea SlotMachine_PayCoinsToPlayer.loop
09:4d29 SlotMachine_PayCoinsToPlayer.skip1
09:4d37 SlotMachine_PayCoinsToPlayer.skip2
09:4d3c SlotMachine_PutOutLitBalls
09:4d43 SlotMachine_LightBalls
09:4d51 SlotMachine_UpdateThreeCoinBallTiles
09:4d5d SlotMachine_UpdateTwoCoinBallTiles
09:4d69 SlotMachine_UpdateOneCoinBallTiles
09:4d6c SlotMachine_UpdateBallTiles
09:4d81 SlotMachine_AnimWheel1
09:4d91 SlotMachine_AnimWheel2
09:4da1 SlotMachine_AnimWheel3
09:4daf SlotMachine_AnimWheel
09:4dbc SlotMachine_AnimWheel.loop
09:4dee SlotMachine_AnimWheel.skip
09:4df0 SlotMachine_HandleInputWhileWheelsSpin
09:4e0b SlotMachine_HandleInputWhileWheelsSpin.loop
09:4e11 SlotMachine_HandleInputWhileWheelsSpin.skip
09:4e16 LoadSlotMachineTiles
09:4e63 SlotMachineMap
09:4f53 SlotMachineWheel1
09:4f53 SlotMachineMapEnd
09:4f77 SlotMachineWheel2
09:4f9b SlotMachineWheel3
09:4fbf SlotMachineTiles1
09:520f PewterGuys
09:5235 PewterGuys.findMatchingCoordsLoop
09:5240 PewterGuys.copyMovementDataLoop
09:525b PewterGuys.no60fps
09:5264 PewterGuys.nextEntry1
09:5265 PewterGuys.nextEntry2
09:5269 PointerTable_37ce6
09:526d PewterMuseumGuyCoords
09:527d PewterMuseumGuyCoords.down
09:5280 PewterMuseumGuyCoords.up
09:5283 PewterMuseumGuyCoords.left
09:5286 PewterMuseumGuyCoords.right
09:5289 PewterGymGuyCoords
09:529d PewterGymGuyCoords.one
09:52a2 PewterGymGuyCoords.two
09:52a7 PewterGymGuyCoords.three
09:52b3 PewterGymGuyCoords.four
09:52b8 PewterGymGuyCoords.five
09:52c4 _Multiply
09:52d2 _Multiply.loop
09:52fa _Multiply.smallMultiplier
09:5317 _Multiply.done
09:5328 _Divide
09:533a _Divide.asm_37db3
09:5355 _Divide.asm_37dce
09:538b _Divide.asm_37e04
09:5391 _Divide.asm_37e0a
09:539f _Divide.asm_37e18
09:53b4 _CalcStat
09:53ce _CalcStat.statExpLoop
09:53ec _CalcStat.statExpDone
09:5406 _CalcStat.getHpIV
09:542c _CalcStat.getAttackIV
09:5433 _CalcStat.getDefenseIV
09:5438 _CalcStat.getSpeedIV
09:5440 _CalcStat.getSpecialIV
09:5444 _CalcStat.calcStatFromIV
09:544b _CalcStat.noCarry
09:5458 _CalcStat.noCarry2
09:5495 _CalcStat.noCarry3
09:5497 _CalcStat.notHPStat
09:54a4 _CalcStat.noCarry4
09:54b4 _CalcStat.overflow
09:54bc _CalcStat.noOverflow
09:54c0 StartSlotMachine
09:54ef StartSlotMachine.match
09:54f9 StartSlotMachine.next
09:5505 StartSlotMachine.printOutOfOrder
09:5509 StartSlotMachine.printOutToLunch
09:550d StartSlotMachine.printSomeonesKeys
09:550f StartSlotMachine.printText
09:5518 GameCornerOutOfOrderText
09:551d GameCornerOutToLunchText
09:5522 GameCornerSomeonesKeysText
0a:4000 TentacoolPicFront
0a:40f2 TentacoolPicBack
0a:414d GastlyPicFront
0a:4366 GastlyPicBack
0a:43f2 ScytherPicFront
0a:4612 ScytherPicBack
0a:46b6 StaryuPicFront
0a:47c2 StaryuPicBack
0a:480d BlastoisePicFront
0a:4a27 BlastoisePicBack
0a:4ab0 PinsirPicFront
0a:4c80 PinsirPicBack
0a:4d0f TangelaPicFront
0a:4ebd TangelaPicBack
0a:4f41 GrowlithePicFront
0a:5042 GrowlithePicBack
0a:50a5 OnixPicFront
0a:5241 OnixPicBack
0a:52c4 FearowPicFront
0a:546a FearowPicBack
0a:54e8 PidgeyPicFront
0a:559c PidgeyPicBack
0a:55e1 SlowpokePicFront
0a:5703 SlowpokePicBack
0a:5771 KadabraPicFront
0a:58f9 KadabraPicBack
0a:598c GravelerPicFront
0a:5b40 GravelerPicBack
0a:5bee ChanseyPicFront
0a:5d61 ChanseyPicBack
0a:5dc5 MachokePicFront
0a:5fa3 MachokePicBack
0a:6033 MrMimePicFront
0a:6187 MrMimePicBack
0a:61ff HitmonleePicFront
0a:639e HitmonleePicBack
0a:63fc HitmonchanPicFront
0a:6583 HitmonchanPicBack
0a:65f4 ArbokPicFront
0a:6851 ArbokPicBack
0a:68e8 ParasectPicFront
0a:6acc ParasectPicBack
0a:6b4a PsyduckPicFront
0a:6c7e PsyduckPicBack
0a:6ce9 DrowzeePicFront
0a:6e45 DrowzeePicBack
0b:4000 GolemPicFront
0b:417e GolemPicBack
0b:41ed MagmarPicFront
0b:434b MagmarPicBack
0b:43f3 ElectabuzzPicFront
0b:457b ElectabuzzPicBack
0b:4614 MagnetonPicFront
0b:47af MagnetonPicBack
0b:4832 KoffingPicFront
0b:4a00 KoffingPicBack
0b:4a9d MankeyPicFront
0b:4ba2 MankeyPicBack
0b:4c10 SeelPicFront
0b:4d74 SeelPicBack
0b:4dbf DiglettPicFront
0b:4e9c DiglettPicBack
0b:4f0a TaurosPicFront
0b:50e0 TaurosPicBack
0b:5175 FarfetchdPicFront
0b:5352 FarfetchdPicBack
0b:53e3 VenonatPicFront
0b:54e8 VenonatPicBack
0b:5536 DragonitePicFront
0b:570b DragonitePicBack
0b:57b8 DoduoPicFront
0b:5899 DoduoPicBack
0b:5901 PoliwagPicFront
0b:59d3 PoliwagPicBack
0b:5a1a JynxPicFront
0b:5bce JynxPicBack
0b:5c38 MoltresPicFront
0b:5e8e MoltresPicBack
0b:5f35 ArticunoPicFront
0b:616d ArticunoPicBack
0b:61d2 ZapdosPicFront
0b:63b9 ZapdosPicBack
0b:6449 DittoPicFront
0b:64f2 DittoPicBack
0b:653e MeowthPicFront
0b:6654 MeowthPicBack
0b:66ac KrabbyPicFront
0b:67e5 KrabbyPicBack
0b:6859 VulpixPicFront
0b:69cf VulpixPicBack
0b:6a34 NinetalesPicFront
0b:6c30 NinetalesPicBack
0c:4000 PikachuPicFront
0c:410e PikachuPicBack
0c:4186 RaichuPicFront
0c:4346 RaichuPicBack
0c:43d4 DratiniPicFront
0c:44b7 DratiniPicBack
0c:451a DragonairPicFront
0c:465c DragonairPicBack
0c:46e7 KabutoPicFront
0c:47ac KabutoPicBack
0c:4806 KabutopsPicFront
0c:49bf KabutopsPicBack
0c:4a44 HorseaPicFront
0c:4af6 HorseaPicBack
0c:4b47 SeadraPicFront
0c:4cae SeadraPicBack
0c:4d4c SandshrewPicFront
0c:4e6a SandshrewPicBack
0c:4eee SandslashPicFront
0c:5087 SandslashPicBack
0c:5120 OmanytePicFront
0c:51f9 OmanytePicBack
0c:5256 OmastarPicFront
0c:540e OmastarPicBack
0c:54b2 JigglypuffPicFront
0c:5592 JigglypuffPicBack
0c:55cb WigglytuffPicFront
0c:5742 WigglytuffPicBack
0c:57b4 EeveePicFront
0c:58a8 EeveePicBack
0c:5910 FlareonPicFront
0c:5a89 FlareonPicBack
0c:5b12 JolteonPicFront
0c:5c8d JolteonPicBack
0c:5d31 VaporeonPicFront
0c:5e85 VaporeonPicBack
0c:5f22 MachopPicFront
0c:6025 MachopPicBack
0c:608f ZubatPicFront
0c:619a ZubatPicBack
0c:61ee EkansPicFront
0c:62f0 EkansPicBack
0c:6337 ParasPicFront
0c:63fa ParasPicBack
0c:6470 PoliwhirlPicFront
0c:65e1 PoliwhirlPicBack
0c:6644 PoliwrathPicFront
0c:67af PoliwrathPicBack
0c:6800 WeedlePicFront
0c:68a7 WeedlePicBack
0c:68fa KakunaPicFront
0c:69b9 KakunaPicBack
0d:4000 BeedrillPicFront
0d:41f8 BeedrillPicBack
0d:4260 DodrioPicFront
0d:4402 DodrioPicBack
0d:44a7 PrimeapePicFront
0d:4668 PrimeapePicBack
0d:46e0 DugtrioPicFront
0d:488a DugtrioPicBack
0d:4909 VenomothPicFront
0d:4aa1 VenomothPicBack
0d:4af9 DewgongPicFront
0d:4c42 DewgongPicBack
0d:4ca9 CaterpiePicFront
0d:4d41 CaterpiePicBack
0d:4d9a MetapodPicFront
0d:4e28 MetapodPicBack
0d:4e97 ButterfreePicFront
0d:506e ButterfreePicBack
0d:50f3 MachampPicFront
0d:52ec MachampPicBack
0d:5368 GolduckPicFront
0d:5522 GolduckPicBack
0d:55bd HypnoPicFront
0d:57b2 HypnoPicBack
0d:5840 GolbatPicFront
0d:5a6a GolbatPicBack
0d:5adf MewtwoPicFront
0d:5ce5 MewtwoPicBack
0d:5d79 SnorlaxPicFront
0d:5f45 SnorlaxPicBack
0d:5f91 MagikarpPicFront
0d:6123 MagikarpPicBack
0d:61b6 MukPicFront
0d:63bf MukPicBack
0d:644c KinglerPicFront
0d:663e KinglerPicBack
0d:66df CloysterPicFront
0d:690b CloysterPicBack
0d:69c0 ElectrodePicFront
0d:6a87 ElectrodePicBack
0d:6aec ClefablePicFront
0d:6c18 ClefablePicBack
0e:4000 Moves
0e:4006 MoveEnd
0e:43de BaseStats
0e:43de MonBaseStats
0e:43de MovesEndOfList
0e:43fa MonBaseStatsEnd
0e:5462 MissingnoBaseStats
0e:547e CryData
0e:56b8 _ScrollTrainerPicAfterBattle
0e:56ce _ScrollTrainerPicAfterBattle.scrollLoop
0e:56d7 _ScrollTrainerPicAfterBattle.drawTrainerPicLoop
0e:56ec DrawTrainerPicColumn
0e:56f1 DrawTrainerPicColumn.loop
0e:56fe AIEnemyTrainerChooseMoves
0e:5718 AIEnemyTrainerChooseMoves.notwildbattle
0e:5743 AIEnemyTrainerChooseMoves.noMoveDisabled
0e:574a AIEnemyTrainerChooseMoves.loopTrainerClasses
0e:574d AIEnemyTrainerChooseMoves.loopTrainerClassData
0e:5753 AIEnemyTrainerChooseMoves.readTrainerClassData
0e:5759 AIEnemyTrainerChooseMoves.nextMoveChoiceModification
0e:5770 AIEnemyTrainerChooseMoves.loopFindMinimumEntries_bakupfirst
0e:577c AIEnemyTrainerChooseMoves.loopFindMinimumEntries
0e:5784 AIEnemyTrainerChooseMoves.loopDecrementEntries
0e:5792 AIEnemyTrainerChooseMoves.minimumEntriesFound
0e:5793 AIEnemyTrainerChooseMoves.loopUndoPartialIteration
0e:57a2 AIEnemyTrainerChooseMoves.filterMinimalEntries
0e:57a7 AIEnemyTrainerChooseMoves.moveExisting
0e:57af AIEnemyTrainerChooseMoves.slotWithMinimalValue
0e:57b1 AIEnemyTrainerChooseMoves.next
0e:57b9 AIEnemyTrainerChooseMoves.useOriginalMoveSet
0e:57bd AIMoveChoiceModificationFunctionPointers
0e:57c5 AIMoveChoiceModification1
0e:57d3 AIMoveChoiceModification1.nextMove
0e:57dd AIMoveChoiceModification1.checkBadMoves
0e:57ef AIMoveChoiceModification1.endBadMoves
0e:5809 AIMoveChoiceModification1.notdreameater
0e:5829 AIMoveChoiceModification1.countercheck_end
0e:5845 AIMoveChoiceModification1.noSubImm
0e:585d AIMoveChoiceModification1.heal_explode
0e:587b AIMoveChoiceModification1.not_heal_explode
0e:5886 AIMoveChoiceModification1.twoturncheck_par
0e:5896 AIMoveChoiceModification1.twoturncheck_confused
0e:58a6 AIMoveChoiceModification1.twoturndone
0e:58c6 AIMoveChoiceModification1.end_bothusedigorfly
0e:58e4 AIMoveChoiceModification1.hazeloop
0e:58f0 AIMoveChoiceModification1.hazekickout
0e:58fe AIMoveChoiceModification1.notdisable
0e:590d AIMoveChoiceModification1.notsubstitute
0e:5929 AIMoveChoiceModification1.noMistImm
0e:593c AIMoveChoiceModification1.do_def_check
0e:5950 AIMoveChoiceModification1.do_def_check_lightscreen
0e:5961 AIMoveChoiceModification1.do_def_check_other
0e:5969 AIMoveChoiceModification1.nodefupmove
0e:597e AIMoveChoiceModification1.statdownmod
0e:5986 AIMoveChoiceModification1.statdowncheck
0e:5998 AIMoveChoiceModification1.nostatdownmod
0e:59ad AIMoveChoiceModification1.statupmod
0e:59b5 AIMoveChoiceModification1.statupcheck
0e:59ca AIMoveChoiceModification1.endstatmod
0e:59e7 AIMoveChoiceModification1.checkfocus
0e:59f1 AIMoveChoiceModification1.checkscreen
0e:59fb AIMoveChoiceModification1.checkreflect
0e:5a05 AIMoveChoiceModification1.checkmist
0e:5a0f AIMoveChoiceModification1.checksub
0e:5a19 AIMoveChoiceModification1.checkseed
0e:5a27 AIMoveChoiceModification1.seedgrasstest
0e:5a36 AIMoveChoiceModification1.endstacking
0e:5a45 AIMoveChoiceModification1.notconfuse
0e:5a5e AIMoveChoiceModification1.nosleepclause
0e:5a78 AIMoveChoiceModification1.nostatusconflict
0e:5aad AIMoveChoiceModification1.spamprotection
0e:5ac9 AIMoveChoiceModification1.skipoutspam
0e:5acc AIMoveChoiceModification1.heavydiscourage
0e:5ad3 AIMoveChoiceModification1.givepref
0e:5ad7 EffectsToNotDissuade
0e:5ad9 StatusAilmentMoveEffectsExtended
0e:5adc StatusAilmentMoveEffects
0e:5ae1 SubstituteImmuneEffects
0e:5ae9 MistBlockEffects
0e:5af6 SpecialZeroBPMoves
0e:5afa OtherZeroBPEffects
0e:5afe AIMoveChoiceModification2
0e:5b11 AIMoveChoiceModification2.nextMove
0e:5b30 AIMoveChoiceModification2.preferMove
0e:5b33 AIMoveChoiceModification3
